"TimePeriod","Tenant","ProratedQuantity"
"2023-11-24T00:00:00Z","MS-DSM06PrdStp04A","1691538.5963809683"
"2023-11-25T00:00:00Z","MS-DSM06PrdStp04A","1606197.1599305368"
"2023-11-26T00:00:00Z","MS-DSM06PrdStp04A","1543337.2902278176"
"2023-11-27T00:00:00Z","MS-DSM06PrdStp04A","1696753.4354117594"
"2023-11-28T00:00:00Z","MS-DSM06PrdStp04A","1777730.5549226026"
"2023-11-29T00:00:00Z","MS-DSM06PrdStp04A","1770843.081796611"
"2023-11-30T00:00:00Z","MS-DSM06PrdStp04A","1775914.2609442114"
"2023-12-01T00:00:00Z","MS-DSM06PrdStp04A","1787050.37517781"
"2023-12-02T00:00:00Z","MS-DSM06PrdStp04A","1664066.4855770431"
"2023-12-03T00:00:00Z","MS-DSM06PrdStp04A","1624236.4288063906"
"2023-12-04T00:00:00Z","MS-DSM06PrdStp04A","1790146.3284574416"
"2023-12-05T00:00:00Z","MS-DSM06PrdStp04A","1968897.2684292975"
"2023-12-06T00:00:00Z","MS-DSM06PrdStp04A","1881216.7066020963"
"2023-12-07T00:00:00Z","MS-DSM06PrdStp04A","1865872.2635690391"
"2023-12-08T00:00:00Z","MS-DSM06PrdStp04A","1819320.5004067181"
"2023-12-09T00:00:00Z","MS-DSM06PrdStp04A","1679925.6734828553"
"2023-12-10T00:00:00Z","MS-DSM06PrdStp04A","1652308.9335550335"
"2023-12-11T00:00:00Z","MS-DSM06PrdStp04A","1819559.0415633183"
"2023-12-12T00:00:00Z","MS-DSM06PrdStp04A","1962518.5097292606"
"2023-12-13T00:00:00Z","MS-DSM06PrdStp04A","1959124.1786265043"
"2023-12-14T00:00:00Z","MS-DSM06PrdStp04A","1776797.3653305066"
"2023-12-15T00:00:00Z","MS-DSM06PrdStp04A","1707337.2526525236"
"2023-12-16T00:00:00Z","MS-DSM06PrdStp04A","1596285.1271572767"
"2023-12-17T00:00:00Z","MS-DSM06PrdStp04A","1420114.189842179"
"2023-12-18T00:00:00Z","MS-DSM06PrdStp04A","1576450.1654607388"
"2023-12-19T00:00:00Z","MS-DSM06PrdStp04A","1624839.1575897916"
"2023-12-20T00:00:00Z","MS-DSM06PrdStp04A","1620788.4726971267"
"2023-12-21T00:00:00Z","MS-DSM06PrdStp04A","1626458.1040374211"
"2023-12-22T00:00:00Z","MS-DSM06PrdStp04A","1667833.7096826909"
"2023-12-23T00:00:00Z","MS-DSM06PrdStp04A","1568933.6810788978"
"2023-12-24T00:00:00Z","MS-DSM06PrdStp04A","1520860.6739975794"
"2023-12-25T00:00:00Z","MS-DSM06PrdStp04A","1531037.3437400248"
"2023-12-26T00:00:00Z","MS-DSM06PrdStp04A","1606218.2966311621"
"2023-12-27T00:00:00Z","MS-DSM06PrdStp04A","1639298.0861194681"
"2023-12-28T00:00:00Z","MS-DSM06PrdStp04A","1593020.6288794449"
"2023-12-29T00:00:00Z","MS-DSM06PrdStp04A","1514466.2692144525"
"2023-12-30T00:00:00Z","MS-DSM06PrdStp04A","1426504.6898058257"
"2023-12-31T00:00:00Z","MS-DSM06PrdStp04A","1382083.1926762261"
"2024-01-01T00:00:00Z","MS-DSM06PrdStp04A","1395192.008658835"
"2024-01-02T00:00:00Z","MS-DSM06PrdStp04A","1531764.7603112131"
"2024-01-03T00:00:00Z","MS-DSM06PrdStp04A","1640612.7852981072"
"2024-01-04T00:00:00Z","MS-DSM06PrdStp04A","1757586.524053606"
"2024-01-05T00:00:00Z","MS-DSM06PrdStp04A","1840104.9224392255"
"2024-01-06T00:00:00Z","MS-DSM06PrdStp04A","1674455.895365942"
"2024-01-07T00:00:00Z","MS-DSM06PrdStp04A","1465617.7622791009"
"2024-01-08T00:00:00Z","MS-DSM06PrdStp04A","1615446.5394231109"
"2024-01-09T00:00:00Z","MS-DSM06PrdStp04A","1693013.8020228716"
"2024-01-10T00:00:00Z","MS-DSM06PrdStp04A","1751032.593334666"
"2024-01-11T00:00:00Z","MS-DSM06PrdStp04A","1766242.8416373096"
"2024-01-12T00:00:00Z","MS-DSM06PrdStp04A","1721657.9702799425"
"2024-01-13T00:00:00Z","MS-DSM06PrdStp04A","1624593.9726712857"
"2024-01-14T00:00:00Z","MS-DSM06PrdStp04A","1529710.0294671536"
"2024-01-15T00:00:00Z","MS-DSM06PrdStp04A","1652171.8867422971"
"2024-01-16T00:00:00Z","MS-DSM06PrdStp04A","1760635.2433682231"
"2024-01-17T00:00:00Z","MS-DSM06PrdStp04A","1827702.1485157977"
"2024-01-18T00:00:00Z","MS-DSM06PrdStp04A","1844789.4851394258"
"2024-01-19T00:00:00Z","MS-DSM06PrdStp04A","1954770.1442516709"
"2024-01-20T00:00:00Z","MS-DSM06PrdStp04A","1974677.71703828"
"2024-01-21T00:00:00Z","MS-DSM06PrdStp04A","1893597.1584611819"
"2024-01-22T00:00:00Z","MS-DSM06PrdStp04A","2095479.2048150029"
"2024-01-23T00:00:00Z","MS-DSM06PrdStp04A","2204372.1595813869"
"2024-01-24T00:00:00Z","MS-DSM06PrdStp04A","2138212.976640855"
"2024-01-25T00:00:00Z","MS-DSM06PrdStp04A","2078852.3327443074"
"2024-01-26T00:00:00Z","MS-DSM06PrdStp04A","2057245.6159188622"
"2024-01-27T00:00:00Z","MS-DSM06PrdStp04A","1954370.4550338078"
"2024-01-28T00:00:00Z","MS-DSM06PrdStp04A","1806001.5470209811"
"2024-01-29T00:00:00Z","MS-DSM06PrdStp04A","2020148.675870307"
"2024-01-30T00:00:00Z","MS-DSM06PrdStp04A","2100699.638426797"
"2024-01-31T00:00:00Z","MS-DSM06PrdStp04A","2077034.9023310533"
"2024-02-01T00:00:00Z","MS-DSM06PrdStp04A","2096792.0548167648"
"2024-02-02T00:00:00Z","MS-DSM06PrdStp04A","2081499.4119976456"
"2024-02-03T00:00:00Z","MS-DSM06PrdStp04A","1879374.4095832107"
"2024-02-04T00:00:00Z","MS-DSM06PrdStp04A","1806154.4027098981"
"2024-02-05T00:00:00Z","MS-DSM06PrdStp04A","1973301.2862628975"
"2024-02-06T00:00:00Z","MS-DSM06PrdStp04A","2091602.9436527705"
"2024-02-07T00:00:00Z","MS-DSM06PrdStp04A","2092719.3402929944"
"2024-02-08T00:00:00Z","MS-DSM06PrdStp04A","2096434.7487233186"
"2024-02-09T00:00:00Z","MS-DSM06PrdStp04A","2156872.9024179997"
"2024-02-10T00:00:00Z","MS-DSM06PrdStp04A","1959499.4104344277"
"2024-02-11T00:00:00Z","MS-DSM06PrdStp04A","1870216.2803177971"
"2024-02-12T00:00:00Z","MS-DSM06PrdStp04A","2086417.6810893705"
"2024-02-13T00:00:00Z","MS-DSM06PrdStp04A","2241959.4291726151"
"2024-02-14T00:00:00Z","MS-DSM06PrdStp04A","2258391.1458201823"
"2024-02-15T00:00:00Z","MS-DSM06PrdStp04A","2392632.1641028286"
"2024-02-16T00:00:00Z","MS-DSM06PrdStp04A","2312757.3479224276"
"2024-02-17T00:00:00Z","MS-DSM06PrdStp04A","2180016.2826415752"
"2024-02-18T00:00:00Z","MS-DSM06PrdStp04A","2067137.830003262"
"2024-02-19T00:00:00Z","MS-DSM06PrdStp04A","2250738.1142593152"
"2024-02-20T00:00:00Z","MS-DSM06PrdStp04A","2375671.6014383351"
"2024-02-21T00:00:00Z","MS-DSM06PrdStp04A","2425981.3207106516"
"2024-02-22T00:00:00Z","MS-DSM06PrdStp04A","2482707.7113861097"
"2024-02-23T00:00:00Z","MS-DSM06PrdStp04A","2388672.1792100719"
"2024-02-24T00:00:00Z","MS-DSM06PrdStp04A","2170438.7318538553"
"2024-02-25T00:00:00Z","MS-DSM06PrdStp04A","2089503.6626177365"
"2024-02-26T00:00:00Z","MS-DSM06PrdStp04A","2318605.5760118477"
"2024-02-27T00:00:00Z","MS-DSM06PrdStp04A","2468011.5459771408"
"2024-02-28T00:00:00Z","MS-DSM06PrdStp04A","2489249.1697834046"
"2024-02-29T00:00:00Z","MS-DSM06PrdStp04A","2443264.7678352944"
"2024-03-01T00:00:00Z","MS-DSM06PrdStp04A","2408875.3947825111"
"2024-03-02T00:00:00Z","MS-DSM06PrdStp04A","2285215.8928652904"
"2024-03-03T00:00:00Z","MS-DSM06PrdStp04A","2135160.8467451404"
