"TimePeriod","Tenant","ProratedQuantity"
"2023-09-30T00:00:00Z","MS-BL2PrdStr07A","8105694.4765614467"
"2023-10-01T00:00:00Z","MS-BL2PrdStr07A","8250501.4865006013"
"2023-10-02T00:00:00Z","MS-BL2PrdStr07A","8350478.389835489"
"2023-10-03T00:00:00Z","MS-BL2PrdStr07A","8324666.59019953"
"2023-10-04T00:00:00Z","MS-BL2PrdStr07A","8339760.5014577257"
"2023-10-05T00:00:00Z","MS-BL2PrdStr07A","8358978.60793034"
"2023-10-06T00:00:00Z","MS-BL2PrdStr07A","8616304.29300747"
"2023-10-07T00:00:00Z","MS-BL2PrdStr07A","7986727.2886051992"
"2023-10-08T00:00:00Z","MS-BL2PrdStr07A","7810043.4667507941"
"2023-10-09T00:00:00Z","MS-BL2PrdStr07A","8267288.5658299765"
"2023-10-10T00:00:00Z","MS-BL2PrdStr07A","8567407.3890069"
"2023-10-11T00:00:00Z","MS-BL2PrdStr07A","9540553.0928552262"
"2023-10-12T00:00:00Z","MS-BL2PrdStr07A","8515989.7887541428"
"2023-10-13T00:00:00Z","MS-BL2PrdStr07A","8414513.9054807462"
"2023-10-14T00:00:00Z","MS-BL2PrdStr07A","7905490.6914848145"
"2023-10-15T00:00:00Z","MS-BL2PrdStr07A","7949088.4246210093"
"2023-10-16T00:00:00Z","MS-BL2PrdStr07A","7833481.5360143036"
"2023-10-17T00:00:00Z","MS-BL2PrdStr07A","8566533.9490185156"
"2023-10-18T00:00:00Z","MS-BL2PrdStr07A","9054245.2526700385"
"2023-10-19T00:00:00Z","MS-BL2PrdStr07A","9055175.7801311854"
"2023-10-20T00:00:00Z","MS-BL2PrdStr07A","9438104.8686365131"
"2023-10-21T00:00:00Z","MS-BL2PrdStr07A","11120233.33061186"
"2023-10-22T00:00:00Z","MS-BL2PrdStr07A","10456814.852814885"
"2023-10-23T00:00:00Z","MS-BL2PrdStr07A","8429677.5253687724"
"2023-10-24T00:00:00Z","MS-BL2PrdStr07A","7986648.3843069235"
"2023-10-25T00:00:00Z","MS-BL2PrdStr07A","8151286.293147197"
"2023-10-26T00:00:00Z","MS-BL2PrdStr07A","8147072.77455507"
"2023-10-27T00:00:00Z","MS-BL2PrdStr07A","8075658.8641414959"
"2023-10-28T00:00:00Z","MS-BL2PrdStr07A","7776185.7196859922"
"2023-10-29T00:00:00Z","MS-BL2PrdStr07A","7848645.5303078005"
"2023-10-30T00:00:00Z","MS-BL2PrdStr07A","8257716.5591634065"
"2023-10-31T00:00:00Z","MS-BL2PrdStr07A","8201010.2252261443"
"2023-11-01T00:00:00Z","MS-BL2PrdStr07A","8269240.1088172821"
"2023-11-02T00:00:00Z","MS-BL2PrdStr07A","8117612.91102479"
"2023-11-03T00:00:00Z","MS-BL2PrdStr07A","7291842.6809802959"
"2023-11-04T00:00:00Z","MS-BL2PrdStr07A","7531294.996049637"
"2023-11-05T00:00:00Z","MS-BL2PrdStr07A","7609442.7318286924"
"2023-11-06T00:00:00Z","MS-BL2PrdStr07A","8074636.3635932086"
"2023-11-07T00:00:00Z","MS-BL2PrdStr07A","8226256.3559635207"
"2023-11-08T00:00:00Z","MS-BL2PrdStr07A","7951942.54064454"
"2023-11-09T00:00:00Z","MS-BL2PrdStr07A","7934595.0787295345"
"2023-11-10T00:00:00Z","MS-BL2PrdStr07A","7836231.0137734385"
"2023-11-11T00:00:00Z","MS-BL2PrdStr07A","7554312.4355739737"
"2023-11-12T00:00:00Z","MS-BL2PrdStr07A","7481151.13140356"
"2023-11-13T00:00:00Z","MS-BL2PrdStr07A","7794645.034635365"
"2023-11-14T00:00:00Z","MS-BL2PrdStr07A","7830135.8027976686"
"2023-11-15T00:00:00Z","MS-BL2PrdStr07A","7953887.84905861"
"2023-11-16T00:00:00Z","MS-BL2PrdStr07A","7836220.1727895541"
"2023-11-17T00:00:00Z","MS-BL2PrdStr07A","7768904.1392469322"
"2023-11-18T00:00:00Z","MS-BL2PrdStr07A","7508177.1209936989"
"2023-11-19T00:00:00Z","MS-BL2PrdStr07A","7500950.5503499517"
"2023-11-20T00:00:00Z","MS-BL2PrdStr07A","7858455.6343569877"
"2023-11-21T00:00:00Z","MS-BL2PrdStr07A","8055558.4427155536"
"2023-11-22T00:00:00Z","MS-BL2PrdStr07A","7950023.5865697255"
"2023-11-23T00:00:00Z","MS-BL2PrdStr07A","7664612.1190580381"
"2023-11-24T00:00:00Z","MS-BL2PrdStr07A","7454055.117973947"
"2023-11-25T00:00:00Z","MS-BL2PrdStr07A","7444822.8097777935"
"2023-11-26T00:00:00Z","MS-BL2PrdStr07A","7398914.2894630283"
"2023-11-27T00:00:00Z","MS-BL2PrdStr07A","7743925.4826989649"
"2023-11-28T00:00:00Z","MS-BL2PrdStr07A","7943346.4051745394"
"2023-11-29T00:00:00Z","MS-BL2PrdStr07A","7976358.52888586"
"2023-11-30T00:00:00Z","MS-BL2PrdStr07A","8220426.4475812577"
"2023-12-01T00:00:00Z","MS-BL2PrdStr07A","8183365.9820423489"
"2023-12-02T00:00:00Z","MS-BL2PrdStr07A","8018797.2887681872"
"2023-12-03T00:00:00Z","MS-BL2PrdStr07A","7634071.697006721"
"2023-12-04T00:00:00Z","MS-BL2PrdStr07A","8009242.834141247"
"2023-12-05T00:00:00Z","MS-BL2PrdStr07A","7821689.15982153"
"2023-12-06T00:00:00Z","MS-BL2PrdStr07A","7780943.9089096868"
"2023-12-07T00:00:00Z","MS-BL2PrdStr07A","7862643.1667081919"
"2023-12-08T00:00:00Z","MS-BL2PrdStr07A","7871425.3163728137"
"2023-12-09T00:00:00Z","MS-BL2PrdStr07A","7747211.9833023716"
"2023-12-10T00:00:00Z","MS-BL2PrdStr07A","7604540.8055668157"
"2023-12-11T00:00:00Z","MS-BL2PrdStr07A","8050061.1644449644"
"2023-12-12T00:00:00Z","MS-BL2PrdStr07A","7993143.9821067536"
"2023-12-13T00:00:00Z","MS-BL2PrdStr07A","7969771.6681792373"
"2023-12-14T00:00:00Z","MS-BL2PrdStr07A","7922123.2198832855"
"2023-12-15T00:00:00Z","MS-BL2PrdStr07A","7934319.4698020229"
"2023-12-16T00:00:00Z","MS-BL2PrdStr07A","7559189.5277533969"
"2023-12-17T00:00:00Z","MS-BL2PrdStr07A","7453779.182898839"
"2023-12-18T00:00:00Z","MS-BL2PrdStr07A","7833405.1261948664"
"2023-12-19T00:00:00Z","MS-BL2PrdStr07A","7831033.4495735932"
"2023-12-20T00:00:00Z","MS-BL2PrdStr07A","7795115.3020793265"
"2023-12-21T00:00:00Z","MS-BL2PrdStr07A","7641038.491930536"
"2023-12-22T00:00:00Z","MS-BL2PrdStr07A","7419531.7267229222"
