"TimePeriod","Tenant","ProratedQuantity"
"2023-09-30T00:00:00Z","MS-DSZ04PrdStr04A","3088484.31369683"
"2023-10-01T00:00:00Z","MS-DSZ04PrdStr04A","3055898.565875655"
"2023-10-02T00:00:00Z","MS-DSZ04PrdStr04A","3222214.4608743726"
"2023-10-03T00:00:00Z","MS-DSZ04PrdStr04A","3290671.6858250573"
"2023-10-04T00:00:00Z","MS-DSZ04PrdStr04A","3276783.0766745456"
"2023-10-05T00:00:00Z","MS-DSZ04PrdStr04A","3255302.0375725869"
"2023-10-06T00:00:00Z","MS-DSZ04PrdStr04A","3222800.0717245312"
"2023-10-07T00:00:00Z","MS-DSZ04PrdStr04A","3036267.2482568882"
"2023-10-08T00:00:00Z","MS-DSZ04PrdStr04A","2979858.5328840078"
"2023-10-09T00:00:00Z","MS-DSZ04PrdStr04A","3205523.0499397875"
"2023-10-10T00:00:00Z","MS-DSZ04PrdStr04A","3313120.4008252635"
"2023-10-11T00:00:00Z","MS-DSZ04PrdStr04A","3292607.0552246096"
"2023-10-12T00:00:00Z","MS-DSZ04PrdStr04A","3302132.5538426838"
"2023-10-13T00:00:00Z","MS-DSZ04PrdStr04A","3217557.4679638785"
"2023-10-14T00:00:00Z","MS-DSZ04PrdStr04A","3037325.531320266"
"2023-10-15T00:00:00Z","MS-DSZ04PrdStr04A","2982789.7948045977"
"2023-10-16T00:00:00Z","MS-DSZ04PrdStr04A","3017206.0229692012"
"2023-10-17T00:00:00Z","MS-DSZ04PrdStr04A","3164690.5150734517"
"2023-10-18T00:00:00Z","MS-DSZ04PrdStr04A","3122965.9528645445"
"2023-10-19T00:00:00Z","MS-DSZ04PrdStr04A","3174845.684643954"
"2023-10-20T00:00:00Z","MS-DSZ04PrdStr04A","3157900.8698794371"
"2023-10-21T00:00:00Z","MS-DSZ04PrdStr04A","2991258.3916964773"
"2023-10-22T00:00:00Z","MS-DSZ04PrdStr04A","2948397.394775698"
"2023-10-23T00:00:00Z","MS-DSZ04PrdStr04A","3140666.78249852"
"2023-10-24T00:00:00Z","MS-DSZ04PrdStr04A","3178359.8091336582"
"2023-10-25T00:00:00Z","MS-DSZ04PrdStr04A","3198814.1743744924"
"2023-10-26T00:00:00Z","MS-DSZ04PrdStr04A","3190257.5917891175"
"2023-10-27T00:00:00Z","MS-DSZ04PrdStr04A","3199481.0156380753"
"2023-10-28T00:00:00Z","MS-DSZ04PrdStr04A","3045158.5711538135"
"2023-10-29T00:00:00Z","MS-DSZ04PrdStr04A","2971686.0318921348"
"2023-10-30T00:00:00Z","MS-DSZ04PrdStr04A","3258584.422415033"
"2023-10-31T00:00:00Z","MS-DSZ04PrdStr04A","3387930.4038354824"
"2023-11-01T00:00:00Z","MS-DSZ04PrdStr04A","3376685.6827291483"
"2023-11-02T00:00:00Z","MS-DSZ04PrdStr04A","3308778.7264046855"
"2023-11-03T00:00:00Z","MS-DSZ04PrdStr04A","3047506.8099153182"
"2023-11-04T00:00:00Z","MS-DSZ04PrdStr04A","3048814.1042474709"
"2023-11-05T00:00:00Z","MS-DSZ04PrdStr04A","3007612.31997968"
"2023-11-06T00:00:00Z","MS-DSZ04PrdStr04A","3256655.3942501759"
"2023-11-07T00:00:00Z","MS-DSZ04PrdStr04A","3309557.8706326275"
"2023-11-08T00:00:00Z","MS-DSZ04PrdStr04A","3129460.5510843256"
"2023-11-09T00:00:00Z","MS-DSZ04PrdStr04A","3119791.3239690238"
"2023-11-10T00:00:00Z","MS-DSZ04PrdStr04A","3095465.8219124326"
"2023-11-11T00:00:00Z","MS-DSZ04PrdStr04A","2915917.4465272441"
"2023-11-12T00:00:00Z","MS-DSZ04PrdStr04A","2866361.7057495434"
"2023-11-13T00:00:00Z","MS-DSZ04PrdStr04A","2984848.4584745737"
"2023-11-14T00:00:00Z","MS-DSZ04PrdStr04A","3035638.8758745394"
"2023-11-15T00:00:00Z","MS-DSZ04PrdStr04A","3009555.2037372896"
"2023-11-16T00:00:00Z","MS-DSZ04PrdStr04A","3079118.7155264933"
"2023-11-17T00:00:00Z","MS-DSZ04PrdStr04A","3011481.3144141058"
"2023-11-18T00:00:00Z","MS-DSZ04PrdStr04A","2827951.7771932781"
"2023-11-19T00:00:00Z","MS-DSZ04PrdStr04A","2791557.0857583955"
"2023-11-20T00:00:00Z","MS-DSZ04PrdStr04A","2963391.9577296628"
"2023-11-21T00:00:00Z","MS-DSZ04PrdStr04A","3132260.5824735793"
"2023-11-22T00:00:00Z","MS-DSZ04PrdStr04A","3271243.7214000346"
"2023-11-23T00:00:00Z","MS-DSZ04PrdStr04A","3153220.5044826213"
"2023-11-24T00:00:00Z","MS-DSZ04PrdStr04A","3091700.4114303845"
"2023-11-25T00:00:00Z","MS-DSZ04PrdStr04A","3002297.4905090393"
"2023-11-26T00:00:00Z","MS-DSZ04PrdStr04A","2997782.6386965262"
"2023-11-27T00:00:00Z","MS-DSZ04PrdStr04A","3250565.5605723816"
"2023-11-28T00:00:00Z","MS-DSZ04PrdStr04A","3306700.1768692015"
"2023-11-29T00:00:00Z","MS-DSZ04PrdStr04A","3352711.754153613"
"2023-11-30T00:00:00Z","MS-DSZ04PrdStr04A","3380627.9647482461"
"2023-12-01T00:00:00Z","MS-DSZ04PrdStr04A","3343929.4593772246"
"2023-12-02T00:00:00Z","MS-DSZ04PrdStr04A","3147172.6602498768"
"2023-12-03T00:00:00Z","MS-DSZ04PrdStr04A","3061862.446526777"
"2023-12-04T00:00:00Z","MS-DSZ04PrdStr04A","3169299.6770475158"
"2023-12-05T00:00:00Z","MS-DSZ04PrdStr04A","3228080.3302282803"
"2023-12-06T00:00:00Z","MS-DSZ04PrdStr04A","3319259.5797353825"
"2023-12-07T00:00:00Z","MS-DSZ04PrdStr04A","3285834.0725743752"
"2023-12-08T00:00:00Z","MS-DSZ04PrdStr04A","3185956.8087842786"
"2023-12-09T00:00:00Z","MS-DSZ04PrdStr04A","2969913.4461383177"
"2023-12-10T00:00:00Z","MS-DSZ04PrdStr04A","2913632.5985659179"
"2023-12-11T00:00:00Z","MS-DSZ04PrdStr04A","3086530.0977740968"
"2023-12-12T00:00:00Z","MS-DSZ04PrdStr04A","3179433.4670500578"
"2023-12-13T00:00:00Z","MS-DSZ04PrdStr04A","3226151.2290272438"
"2023-12-14T00:00:00Z","MS-DSZ04PrdStr04A","3203360.7228712691"
"2023-12-15T00:00:00Z","MS-DSZ04PrdStr04A","3161358.2445820053"
"2023-12-16T00:00:00Z","MS-DSZ04PrdStr04A","2979543.718838268"
"2023-12-17T00:00:00Z","MS-DSZ04PrdStr04A","2982370.9218789972"
"2023-12-18T00:00:00Z","MS-DSZ04PrdStr04A","3138394.5595593574"
"2023-12-19T00:00:00Z","MS-DSZ04PrdStr04A","3164896.8634317177"
"2023-12-20T00:00:00Z","MS-DSZ04PrdStr04A","3353558.264803539"
"2023-12-21T00:00:00Z","MS-DSZ04PrdStr04A","3098842.5529132304"
